"a_number","b_number","duration","calleeCarrier","weight","startTime","callDay","startDate"
"621","1273","21","","1.0","15.4718","Wednesday","20151007"
"621","1328","45","","1.0","15.4423","Thursday","20151008"
"621","1328","41","","1.0","15.3253","Thursday","20151008"
"621","896","44","","1.0","17.5825","Monday","20151005"
"621","1215","28","","1.0","17.1724","Thursday","20151008"
"621","896","28","","1.0","17.4718","Thursday","20151008"
"1003","870","621","","1.0","16.1535","Sunday","20151011"
"1003","1259","267","","1.0","22.4108","Wednesday","20151007"
"1003","870","384","","1.0","16.0437","Sunday","20151011"
"896","1186","30","","1.0","15.0248","Saturday","20151010"
"1359","1273","75","","1.0","7.5054","Thursday","20151008"
"1359","982","22","","1.0","10.5917","Monday","20151005"
"1359","1273","86","","1.0","7.3628","Thursday","20151008"
"1359","1273","86","","1.0","7.3628","Thursday","20151008"
"1359","1273","75","","1.0","7.5054","Thursday","20151008"
"1359","982","22","","1.0","10.5917","Monday","20151005"
"897","654","56","","1.0","12.5447","Monday","20151005"
"1258","1169","54","","1.0","15.0943","Friday","20151009"
"1258","1169","23","","1.0","14.1547","Tuesday","20151006"
"1258","1169","150","","1.0","20.2329","Thursday","20151008"
"1258","1169","150","","1.0","20.2329","Thursday","20151008"
"1258","1169","54","","1.0","15.0943","Friday","20151009"
"1258","1169","23","","1.0","14.1547","Tuesday","20151006"
"1258","845","33","","1.0","14.0056","Saturday","20151010"
"1258","1169","30","","1.0","14.0558","Saturday","20151010"
"1169","989","166","","1.0","16.2059","Wednesday","20151007"
"1169","989","166","","1.0","16.2059","Wednesday","20151007"
"1169","989","42","","1.0","8.5632","Wednesday","20151007"
"1169","989","42","","1.0","8.5632","Wednesday","20151007"
"1215","1173","20","","1.0","15.4955","Wednesday","20151007"
"1215","1173","20","","1.0","15.4955","Wednesday","20151007"
"1215","1134","14","","1.0","7.4453","Wednesday","20151007"
"1215","1134","15","","1.0","16.3553","Thursday","20151008"
"1215","1134","7","","1.0","8.0524","Monday","20151005"
"1215","1134","17","","1.0","9.2148","Monday","20151005"
"1215","1134","27","","1.0","18.1802","Tuesday","20151006"
"1215","1134","9","","1.0","14.261","Tuesday","20151006"
"621","1292","31","","1.0","13.4837","Friday","20151009"
"621","1307","15","","1.0","13.4423","Friday","20151009"
"621","1292","31","","1.0","13.4837","Friday","20151009"
"621","1307","15","","1.0","13.4423","Friday","20151009"
"1133","1363","121","","1.0","16.1806","Wednesday","20151007"
"1133","1363","121","","1.0","16.1806","Wednesday","20151007"
"1258","1307","15","","1.0","15.0452","Thursday","20151008"
"1258","568","86","","1.0","12.0744","Thursday","20151008"
"1258","568","25","","1.0","15.1949","Thursday","20151008"
"1258","1307","143","","1.0","17.4404","Sunday","20151011"
"1258","568","35","","1.0","17.1428","Thursday","20151008"
"1258","867","26","","1.0","9.3635","Monday","20151005"
"1258","1286","15","","1.0","11.1317","Thursday","20151008"
"1258","1307","222","","1.0","16.2215","Sunday","20151011"
"1258","867","247","","1.0","9.4248","Monday","20151005"
"1258","568","42","","1.0","15.2157","Thursday","20151008"
"1258","867","157","","1.0","9.4702","Monday","20151005"
"1258","568","106","","1.0","12.4306","Thursday","20151008"
"1363","1367","12","","1.0","10.1015","Friday","20151009"
"1363","1307","52","","1.0","21.0823","Tuesday","20151006"
"1363","1367","204","","1.0","9.5624","Friday","20151009"
"1363","1296","115","","1.0","8.4613","Thursday","20151008"
"1363","1367","45","","1.0","12.5351","Tuesday","20151006"
"1363","1367","122","","1.0","2.3445","Tuesday","20151006"
"1363","1367","21","","1.0","13.0253","Tuesday","20151006"
"1363","1367","1231","","1.0","13.3036","Wednesday","20151007"
"1363","1367","293","","1.0","12.545","Tuesday","20151006"
"1363","1367","12","","1.0","10.1015","Friday","20151009"
"1363","1367","169","","1.0","18.5724","Monday","20151005"
"1363","1367","204","","1.0","9.5624","Friday","20151009"
"1363","1307","52","","1.0","21.0823","Tuesday","20151006"
"1363","1296","115","","1.0","8.4613","Thursday","20151008"
"1363","1367","279","","1.0","11.2503","Monday","20151005"
"1363","1367","279","","1.0","11.2503","Monday","20151005"
"1363","1367","45","","1.0","12.5351","Tuesday","20151006"
"1363","1367","21","","1.0","13.0253","Tuesday","20151006"
"1363","1367","122","","1.0","2.3445","Tuesday","20151006"
"1363","1367","293","","1.0","12.545","Tuesday","20151006"
"1363","1367","1231","","1.0","13.3036","Wednesday","20151007"
"1363","1367","169","","1.0","18.5724","Monday","20151005"
"1363","1367","182","","1.0","12.4325","Thursday","20151008"
"1363","1367","182","","1.0","12.4325","Thursday","20151008"
"1371","568","39","","1.0","20.2823","Friday","20151009"
"1371","568","12","","1.0","17.3249","Saturday","20151010"
"1371","1258","2","","1.0","18.1206","Thursday","20151008"
"1371","568","13","","1.0","19.5613","Sunday","20151011"
"1371","1258","19","","1.0","14.1052","Thursday","20151008"
"1371","568","23","","1.0","16.4918","Saturday","20151010"
"1371","568","28","","1.0","17.1941","Saturday","20151010"
"1371","568","30","","1.0","19.5015","Friday","20151009"
"1371","568","17","","1.0","17.1638","Saturday","20151010"
"1371","568","11","","1.0","15.1359","Saturday","20151010"
"1371","1258","5","","1.0","13.255","Thursday","20151008"
"1371","1052","22","","1.0","15.0351","Friday","20151009"
"1215","1362","78","","1.0","17.1803","Friday","20151009"
"1215","1362","278","","1.0","15.42","Thursday","20151008"
"1215","1207","484","","1.0","12.5042","Monday","20151005"
"1215","1362","26","","1.0","11.5255","Friday","20151009"
"1215","1221","194","","1.0","15.3819","Tuesday","20151006"
"1215","1362","278","","1.0","15.42","Thursday","20151008"
"1215","1362","78","","1.0","17.1803","Friday","20151009"
"1215","1207","484","","1.0","12.5042","Monday","20151005"
"1215","1362","21","","1.0","10.1629","Friday","20151009"
"1215","1362","21","","1.0","10.1629","Friday","20151009"
"1215","1221","194","","1.0","15.3819","Tuesday","20151006"
"1215","1362","26","","1.0","11.5255","Friday","20151009"
"1215","1362","113","","1.0","19.3222","Monday","20151005"
"1215","1362","113","","1.0","19.3222","Monday","20151005"
"1215","1258","29","","1.0","14.3219","Thursday","20151008"
"1215","1258","32","","1.0","15.4747","Thursday","20151008"
"1215","1258","12","","1.0","15.4439","Thursday","20151008"
"1215","1258","40","","1.0","22.2032","Thursday","20151008"
"1215","1258","71","","1.0","16.1139","Monday","20151005"
"1215","1258","31","","1.0","17.1244","Tuesday","20151006"
"1215","1258","124","","1.0","9.5443","Monday","20151005"
"1215","1258","1","","1.0","17.5018","Wednesday","20151007"
"1215","1258","28","","1.0","14.3907","Thursday","20151008"
"1215","1258","102","","1.0","20.4055","Wednesday","20151007"
"1215","1258","40","","1.0","11.4345","Thursday","20151008"
"1215","1258","6157","","1.0","20.4627","Wednesday","20151007"
"1215","1258","58","","1.0","11.3644","Wednesday","20151007"
"1215","1258","108","","1.0","15.4157","Monday","20151005"
"1215","1258","75","","1.0","11.2233","Tuesday","20151006"
"1215","1258","28","","1.0","17.5816","Tuesday","20151006"
"1215","1258","28","","1.0","14.1731","Thursday","20151008"
"1215","1351","61","","1.0","11.0707","Saturday","20151010"
"1215","1258","20","","1.0","12.5948","Friday","20151009"
"1215","1258","50","","1.0","11.4306","Wednesday","20151007"
"1215","1258","36","","1.0","9.5801","Monday","20151005"
"1215","1258","30","","1.0","12.4902","Thursday","20151008"
"1215","1363","215","","1.0","23.1126","Friday","20151009"
"1215","1326","129","","1.0","17.1646","Thursday","20151008"
"1215","1258","117","","1.0","12.1737","Friday","20151009"
"1215","1258","20","","1.0","9.3012","Saturday","20151010"
"1334","1273","1","","1.0","12.174","Thursday","20151008"
"1334","1273","1","","1.0","12.174","Thursday","20151008"
"1173","1350","1","","1.0","14.3815","Wednesday","20151007"
"1173","1350","31","","1.0","14.3921","Wednesday","20151007"
"1173","1350","1","","1.0","14.3815","Wednesday","20151007"
"1173","975","41","","1.0","12.0449","Monday","20151005"
"1173","1340","689","","1.0","17.1418","Sunday","20151011"
"1173","1350","31","","1.0","14.3921","Wednesday","20151007"
"1173","1340","689","","1.0","17.1418","Sunday","20151011"
"1173","1288","66","","1.0","16.4056","Monday","20151005"
"1173","1288","66","","1.0","16.4056","Monday","20151005"
"1173","975","41","","1.0","12.0449","Monday","20151005"
"1173","1350","28","","1.0","17.2935","Wednesday","20151007"
"1173","1350","28","","1.0","17.2935","Wednesday","20151007"
"904","1188","25","","1.0","20.3933","Sunday","20151011"
"904","1188","25","","1.0","20.3933","Sunday","20151011"
"1259","870","182","","1.0","14.1425","Tuesday","20151006"
"1259","870","182","","1.0","14.1425","Tuesday","20151006"
"1304","1186","53","","1.0","8.4201","Wednesday","20151007"
"1304","1186","17","","1.0","9.0231","Friday","20151009"
"1304","1186","29","","1.0","14.3901","Wednesday","20151007"
"1351","1004","237","","1.0","10.5846","Thursday","20151008"
"1351","1004","237","","1.0","10.5846","Thursday","20151008"
"1351","1004","4","","1.0","12.255","Thursday","20151008"
"1351","1004","4","","1.0","12.255","Thursday","20151008"
"1380","621","290","","1.0","18.0215","Monday","20151005"
"904","1118","36","","1.0","15.1725","Friday","20151009"
"904","1349","21","","1.0","18.2055","Wednesday","20151007"
"904","1363","75","","1.0","17.592","Thursday","20151008"
"904","1118","36","","1.0","15.1725","Friday","20151009"
"904","1363","66","","1.0","9.56","Friday","20151009"
"904","1363","66","","1.0","9.56","Friday","20151009"
"904","1363","60","","1.0","10.0923","Friday","20151009"
"904","1363","60","","1.0","10.0923","Friday","20151009"
"904","1367","61","","1.0","20.5932","Friday","20151009"
"904","1367","61","","1.0","20.5932","Friday","20151009"
"904","1349","14","","1.0","20.3302","Wednesday","20151007"
"904","1349","14","","1.0","20.3302","Wednesday","20151007"
"904","1363","75","","1.0","17.592","Thursday","20151008"
"904","1363","82","","1.0","11.0706","Friday","20151009"
"904","1363","82","","1.0","11.0706","Friday","20151009"
"904","1349","21","","1.0","18.2055","Wednesday","20151007"
"1102","1362","24","","1.0","16.3532","Friday","20151009"
"1102","1362","93","","1.0","13.3833","Wednesday","20151007"
"1102","1296","185","","1.0","12.3635","Saturday","20151010"
"1359","1362","22","","1.0","11.4747","Monday","20151005"
"1359","1169","39","","1.0","7.2226","Monday","20151005"
"1359","767","233","","1.0","7.5614","Thursday","20151008"
"1120","1269","27","","1.0","1.5952","Wednesday","20151007"
"1120","1269","32","","1.0","8.3647","Saturday","20151010"
"1120","1269","17","","1.0","2.1137","Wednesday","20151007"
"1120","1269","18","","1.0","2.0422","Wednesday","20151007"
"1120","1269","18","","1.0","2.0025","Wednesday","20151007"
"1120","1269","7","","1.0","2.0239","Wednesday","20151007"
"1120","1269","18","","1.0","1.5926","Wednesday","20151007"
"1120","1269","42","","1.0","17.1211","Monday","20151005"
"1120","1269","43","","1.0","7.2412","Thursday","20151008"
"1120","1269","18","","1.0","2.1113","Wednesday","20151007"
"1120","1269","37","","1.0","2.2322","Wednesday","20151007"
"1120","1269","18","","1.0","1.5903","Wednesday","20151007"
"1120","1269","48","","1.0","2.1419","Wednesday","20151007"
"1120","1269","2","","1.0","2.2239","Wednesday","20151007"
"1120","1269","62","","1.0","2.2456","Wednesday","20151007"
"1120","1269","22","","1.0","1.5835","Wednesday","20151007"
"1120","1269","18","","1.0","2.025","Wednesday","20151007"
"1120","1269","46","","1.0","2.2405","Wednesday","20151007"
"1120","1269","18","","1.0","2.0047","Wednesday","20151007"
"1306","1173","50","","1.0","13.3925","Monday","20151005"
"1306","1173","1","","1.0","13.3915","Monday","20151005"
"1306","1328","47","","1.0","9.2104","Saturday","20151010"
"1306","1194","55","","1.0","16.2234","Saturday","20151010"
"1306","1215","46","","1.0","19.2714","Tuesday","20151006"
"1306","1215","46","","1.0","19.2714","Tuesday","20151006"
"1306","1194","55","","1.0","16.2234","Saturday","20151010"
"1306","1328","47","","1.0","9.2104","Saturday","20151010"
"1306","1173","50","","1.0","13.3925","Monday","20151005"
"1306","1173","1","","1.0","13.3915","Monday","20151005"
"1306","1215","97","","1.0","19.5809","Tuesday","20151006"
"1306","1215","97","","1.0","19.5809","Tuesday","20151006"
"1306","1173","20","","1.0","12.2801","Monday","20151005"
"1306","1173","20","","1.0","12.2801","Monday","20151005"
"1306","1215","143","","1.0","19.291","Tuesday","20151006"
"1306","1215","143","","1.0","19.291","Tuesday","20151006"
"1336","1215","22","","1.0","17.1415","Wednesday","20151007"
"1336","1215","22","","1.0","17.1415","Wednesday","20151007"
"1381","1274","76","","1.0","14.4655","Tuesday","20151006"
"1331","1289","22","","1.0","16.5801","Sunday","20151011"
"1331","1289","22","","1.0","16.5801","Sunday","20151011"
"1331","1212","209","","1.0","17.1644","Thursday","20151008"
"1331","1212","209","","1.0","17.1644","Thursday","20151008"
"1331","1289","145","","1.0","16.5845","Sunday","20151011"
"1331","1289","145","","1.0","16.5845","Sunday","20151011"
"1331","767","201","","1.0","11.4813","Thursday","20151008"
"1331","767","151","","1.0","16.5807","Wednesday","20151007"
"1331","767","82","","1.0","13.2022","Wednesday","20151007"
"1331","1275","47","","1.0","17.0036","Tuesday","20151006"
"1381","1342","118","","1.0","14.413","Tuesday","20151006"
"1381","1342","107","","1.0","17.5443","Tuesday","20151006"
"1381","1274","3","","1.0","16.1057","Thursday","20151008"
"1381","1342","123","","1.0","14.2918","Monday","20151005"
"1381","1274","29","","1.0","16.2613","Friday","20151009"
"1381","1342","343","","1.0","9.0308","Friday","20151009"
"1381","1342","19","","1.0","16.2541","Monday","20151005"
"1381","1342","343","","1.0","9.0308","Friday","20151009"
"1381","1342","118","","1.0","14.413","Tuesday","20151006"
"1381","1274","3","","1.0","16.1057","Thursday","20151008"
"1381","1342","107","","1.0","17.5443","Tuesday","20151006"
"1381","1342","123","","1.0","14.2918","Monday","20151005"
"1381","1342","19","","1.0","16.2541","Monday","20151005"
"1381","1274","29","","1.0","16.2613","Friday","20151009"
"1371","1003","184","","1.0","20.3529","Sunday","20151011"
"1371","1003","184","","1.0","20.3529","Sunday","20151011"
"1381","1226","169","","1.0","15.4341","Thursday","20151008"
"1381","1226","169","","1.0","15.4341","Thursday","20151008"
"1274","1260","163","","1.0","17.1958","Tuesday","20151006"
"1274","1260","71","","1.0","10.3417","Monday","20151005"
"1274","1260","163","","1.0","17.1958","Tuesday","20151006"
"1274","1260","71","","1.0","10.3417","Monday","20151005"
"1307","1169","61","","1.0","19.5823","Monday","20151005"
"1307","1169","44","","1.0","21.0425","Wednesday","20151007"
"1307","1169","61","","1.0","19.5823","Monday","20151005"
"1307","1169","44","","1.0","21.0425","Wednesday","20151007"
"1381","1086","539","","1.0","16.391","Saturday","20151010"
"1381","1086","539","","1.0","16.391","Saturday","20151010"
"1381","989","319","","1.0","21.4411","Thursday","20151008"
"1381","989","319","","1.0","21.4411","Thursday","20151008"
"1381","1086","2178","","1.0","17.0907","Saturday","20151010"
"1381","1086","2178","","1.0","17.0907","Saturday","20151010"
"1381","1086","658","","1.0","16.5458","Saturday","20151010"
"1381","1086","658","","1.0","16.5458","Saturday","20151010"
"1381","1086","108","","1.0","17.0705","Saturday","20151010"
"1381","1086","108","","1.0","17.0705","Saturday","20151010"
"1306","904","29","","1.0","13.2226","Monday","20151005"
"1306","1351","21","","1.0","13.0841","Thursday","20151008"
"1306","896","107","","1.0","12.1919","Friday","20151009"
"1306","904","17","","1.0","16.5654","Thursday","20151008"
"1306","1351","70","","1.0","13.0442","Thursday","20151008"
"1306","896","107","","1.0","12.1919","Friday","20151009"
"1306","1351","16","","1.0","13.0605","Thursday","20151008"
"1306","1351","21","","1.0","13.0841","Thursday","20151008"
"1306","904","29","","1.0","13.2226","Monday","20151005"
"1306","1351","16","","1.0","13.0605","Thursday","20151008"
"1306","1351","70","","1.0","13.0442","Thursday","20151008"
"1306","904","17","","1.0","16.5654","Thursday","20151008"
"568","897","21","","1.0","16.043","Thursday","20151008"
"568","1259","17","","1.0","18.3816","Saturday","20151010"
"568","897","28","","1.0","8.4107","Thursday","20151008"
"1307","757","113","","1.0","11.1226","Sunday","20151011"
"1307","1116","19","","1.0","12.4241","Saturday","20151010"
"1307","1376","574","","1.0","13.4725","Monday","20151005"
"1307","886","222","","1.0","11.1735","Sunday","20151011"
"1274","1003","52","","1.0","9.5852","Saturday","20151010"
"1274","1003","52","","1.0","9.5852","Saturday","20151010"
"1274","1003","168","","1.0","8.4507","Saturday","20151010"
"1274","1003","168","","1.0","8.4507","Saturday","20151010"
"1274","1363","29","","1.0","10.2046","Saturday","20151010"
"1274","1363","29","","1.0","10.2046","Saturday","20151010"
"1340","1277","15","","1.0","6.5231","Sunday","20151011"
"1381","1075","245","","1.0","14.4449","Monday","20151005"
"1381","1075","245","","1.0","14.4449","Monday","20151005"
"1381","1306","166","","1.0","8.382","Wednesday","20151007"
"1381","1306","166","","1.0","8.382","Wednesday","20151007"
"1381","1075","419","","1.0","8.5","Friday","20151009"
"1381","1075","419","","1.0","8.5","Friday","20151009"
"1273","1121","24","","1.0","18.4015","Sunday","20151011"
"1273","1331","20","","1.0","8.465","Thursday","20151008"
"1273","1169","68","","1.0","11.1219","Monday","20151005"
"1336","1273","15","","1.0","14.4328","Wednesday","20151007"
"1336","1273","72","","1.0","17.101","Monday","20151005"
"1336","1352","34","","1.0","13.062","Wednesday","20151007"
"1336","1273","53","","1.0","11.0146","Wednesday","20151007"
"1336","1273","54","","1.0","9.3304","Tuesday","20151006"
"1336","1273","13","","1.0","13.4137","Wednesday","20151007"
"1336","1215","15","","1.0","10.1635","Monday","20151005"
"1336","1273","27","","1.0","13.5147","Wednesday","20151007"
"1336","1215","20","","1.0","10.561","Wednesday","20151007"
"1336","1270","82","","1.0","16.501","Tuesday","20151006"
"1336","1273","66","","1.0","15.0508","Monday","20151005"
"1336","1273","38","","1.0","15.3528","Wednesday","20151007"
"1336","904","23","","1.0","17.4654","Monday","20151005"
"1336","1215","16","","1.0","10.5706","Wednesday","20151007"
"1336","1352","34","","1.0","13.062","Wednesday","20151007"
"1336","1273","196","","1.0","13.5726","Thursday","20151008"
"1336","1273","350","","1.0","12.5943","Thursday","20151008"
"1336","1274","13","","1.0","12.2059","Monday","20151005"
"1336","1273","87","","1.0","14.0159","Wednesday","20151007"
"1336","1303","45","","1.0","12.3242","Thursday","20151008"
"1336","1273","84","","1.0","11.0739","Thursday","20151008"
"1336","1273","15","","1.0","14.4328","Wednesday","20151007"
"1336","1273","81","","1.0","11.0543","Thursday","20151008"
"1336","1215","25","","1.0","9.4359","Saturday","20151010"
"1336","1273","202","","1.0","13.0912","Thursday","20151008"
"1336","1273","72","","1.0","17.101","Monday","20151005"
"1336","1273","54","","1.0","9.3304","Tuesday","20151006"
"1336","1273","53","","1.0","11.0146","Wednesday","20151007"
"1336","1273","196","","1.0","13.5726","Thursday","20151008"
"1336","1273","350","","1.0","12.5943","Thursday","20151008"
"1336","1273","87","","1.0","14.0159","Wednesday","20151007"
"1336","1273","13","","1.0","13.4137","Wednesday","20151007"
"1336","1215","20","","1.0","10.561","Wednesday","20151007"
"1336","1274","13","","1.0","12.2059","Monday","20151005"
"1336","1273","84","","1.0","11.0739","Thursday","20151008"
"1336","1303","45","","1.0","12.3242","Thursday","20151008"
"1336","1215","15","","1.0","10.1635","Monday","20151005"
"1336","1273","27","","1.0","13.5147","Wednesday","20151007"
"1336","1270","82","","1.0","16.501","Tuesday","20151006"
"1336","1273","66","","1.0","15.0508","Monday","20151005"
"1336","1273","38","","1.0","15.3528","Wednesday","20151007"
"1336","904","23","","1.0","17.4654","Monday","20151005"
"1336","1273","81","","1.0","11.0543","Thursday","20151008"
"1336","1215","25","","1.0","9.4359","Saturday","20151010"
"1336","1215","16","","1.0","10.5706","Wednesday","20151007"
"1336","1273","202","","1.0","13.0912","Thursday","20151008"
"568","1030","46","","1.0","12.0434","Tuesday","20151006"
"568","1286","121","","1.0","11.5437","Monday","20151005"
"568","1286","17","","1.0","12.0837","Monday","20151005"
"568","1030","46","","1.0","12.0434","Tuesday","20151006"
"568","1204","69","","1.0","17.4933","Friday","20151009"
"568","1286","161","","1.0","14.094","Saturday","20151010"
"568","1030","32","","1.0","12.122","Monday","20151005"
"568","1286","17","","1.0","12.0837","Monday","20151005"
"568","1204","69","","1.0","17.4933","Friday","20151009"
"568","1286","121","","1.0","11.5437","Monday","20151005"
"568","1286","105","","1.0","13.5455","Saturday","20151010"
"568","1286","105","","1.0","13.5455","Saturday","20151010"
"568","1030","32","","1.0","12.122","Monday","20151005"
"568","1286","161","","1.0","14.094","Saturday","20151010"
"1004","1269","37","","1.0","13.2407","Monday","20151005"
"1307","1236","92","","1.0","19.2957","Thursday","20151008"
"1307","1236","321","","1.0","21.4405","Friday","20151009"
"1307","1236","895","","1.0","21.0111","Friday","20151009"
"1307","1194","53","","1.0","18.0301","Saturday","20151010"
"1307","1194","82","","1.0","11.3754","Sunday","20151011"
"1307","1194","2892","","1.0","21.5709","Wednesday","20151007"
"1307","1236","1283","","1.0","21.4944","Friday","20151009"
"1307","1308","67","","1.0","15.3712","Tuesday","20151006"
"1307","1236","119","","1.0","16.5514","Monday","20151005"
"1307","1194","107","","1.0","17.2609","Wednesday","20151007"
"1307","1236","1055","","1.0","21.3911","Wednesday","20151007"
"1359","1118","460","","1.0","16.3357","Monday","20151005"
"1359","1336","13","","1.0","12.5339","Monday","20151005"
"1359","1118","460","","1.0","16.3357","Monday","20151005"
"1359","1192","85","","1.0","16.5022","Wednesday","20151007"
"1359","1336","13","","1.0","12.5339","Monday","20151005"
"1359","1192","85","","1.0","16.5022","Wednesday","20151007"
"1351","1086","254","","1.0","16.3516","Tuesday","20151006"
"1351","1086","254","","1.0","16.3516","Tuesday","20151006"
"1331","896","372","","1.0","10.1922","Sunday","20151011"
"1331","896","372","","1.0","10.1922","Sunday","20151011"
"1041","1310","39","","1.0","9.5946","Thursday","20151008"
"1041","1310","39","","1.0","9.5946","Thursday","20151008"
"1307","1392","19","","1.0","20.311","Wednesday","20151007"
"1307","1052","25","","1.0","15.2541","Thursday","20151008"
"1307","1169","25","","1.0","15.1738","Thursday","20151008"
"1307","1392","24","","1.0","15.4913","Thursday","20151008"
"1307","1052","22","","1.0","10.4558","Friday","20151009"
"1307","1371","12","","1.0","21.4535","Thursday","20151008"
"1307","1218","17","","1.0","9.5446","Friday","20151009"
"1307","568","42","","1.0","13.3923","Friday","20151009"
"1307","1052","13","","1.0","15.3953","Thursday","20151008"
"1307","1392","13","","1.0","12.5213","Thursday","20151008"
"1307","1352","10","","1.0","10.3931","Friday","20151009"
"1307","568","17","","1.0","15.0423","Thursday","20151008"
"1307","1205","45","","1.0","12.1354","Sunday","20151011"
"1307","1352","17","","1.0","18.2009","Friday","20151009"
"1307","1052","31","","1.0","9.2614","Friday","20151009"
"1307","621","59","","1.0","14.1507","Thursday","20151008"
"1307","1052","43","","1.0","12.5006","Friday","20151009"
"1307","1169","12","","1.0","14.2805","Thursday","20151008"
"1307","1107","20","","1.0","11.212","Friday","20151009"
"1307","1052","2","","1.0","10.5304","Friday","20151009"
"1307","1392","51","","1.0","18.5652","Wednesday","20151007"
"1307","1052","41","","1.0","12.4308","Friday","20151009"
"1307","1392","26","","1.0","11.1554","Tuesday","20151006"
"1307","1392","6","","1.0","13.0211","Thursday","20151008"
"1307","1107","50","","1.0","10.5043","Friday","20151009"
"1307","1169","14","","1.0","13.1418","Friday","20151009"
"1307","1016","20","","1.0","14.1143","Thursday","20151008"
"1307","1052","4","","1.0","11.3743","Sunday","20151011"
"1307","1352","27","","1.0","10.4117","Friday","20151009"
"1307","1392","91","","1.0","22.2459","Thursday","20151008"
"1307","1052","77","","1.0","18.1852","Thursday","20151008"
"1307","1169","7","","1.0","14.4534","Thursday","20151008"
"1307","1352","12","","1.0","17.1814","Friday","20151009"
"1307","1218","29","","1.0","10.0507","Friday","20151009"
"1307","1392","8","","1.0","20.4232","Wednesday","20151007"
"1307","1392","45","","1.0","14.4448","Saturday","20151010"
"1307","1352","28","","1.0","10.2257","Friday","20151009"
"1307","621","8","","1.0","14.195","Thursday","20151008"
"1307","1052","20","","1.0","10.3215","Friday","20151009"
"1307","1052","9","","1.0","10.521","Friday","20151009"
"1307","1205","16","","1.0","11.0157","Monday","20151005"
"1269","870","423","","1.0","10.2054","Friday","20151009"
"1286","1241","12","","1.0","10.5942","Tuesday","20151006"
"1286","1241","215","","1.0","17.2217","Thursday","20151008"
"1340","1350","19","","1.0","10.3428","Saturday","20151010"
"1340","1350","0","","1.0","13.024","Saturday","20151010"
"1340","1350","11","","1.0","12.5433","Saturday","20151010"
"1340","1350","10","","1.0","13.091","Saturday","20151010"
"1340","1173","37","","1.0","12.4611","Monday","20151005"
"1340","1350","19","","1.0","10.3428","Saturday","20151010"
"1340","1350","0","","1.0","13.024","Saturday","20151010"
"1340","1350","11","","1.0","12.5433","Saturday","20151010"
"1340","1350","10","","1.0","13.091","Saturday","20151010"
"1340","1173","37","","1.0","12.4611","Monday","20151005"
"1258","568","37","","1.0","13.1037","Wednesday","20151007"
"1258","897","45","","1.0","13.1416","Thursday","20151008"
"1258","568","39","","1.0","13.0303","Monday","20151005"
"1258","568","42","","1.0","19.3019","Monday","20151005"
"1258","568","37","","1.0","13.1037","Wednesday","20151007"
"1258","1307","18","","1.0","16.5601","Friday","20151009"
"1258","897","45","","1.0","13.1416","Thursday","20151008"
"1258","568","39","","1.0","13.0303","Monday","20151005"
"1258","568","9","","1.0","11.5202","Wednesday","20151007"
"1258","568","9","","1.0","11.5202","Wednesday","20151007"
"1258","568","42","","1.0","19.3019","Monday","20151005"
"1258","568","30","","1.0","13.0059","Wednesday","20151007"
"1258","568","30","","1.0","13.0059","Wednesday","20151007"
"1258","568","14","","1.0","20.1911","Monday","20151005"
"1258","568","14","","1.0","20.1911","Monday","20151005"
"1258","1307","18","","1.0","16.5601","Friday","20151009"
"1258","568","21","","1.0","13.1702","Monday","20151005"
"1258","568","21","","1.0","13.1702","Monday","20151005"
"1352","897","51","","1.0","18.542","Wednesday","20151007"
"1352","897","51","","1.0","18.542","Wednesday","20151007"
"1059","1003","4","","1.0","16.2628","Monday","20151005"
"1059","1003","4","","1.0","16.2628","Monday","20151005"
"1080","1086","85","","1.0","15.4914","Thursday","20151008"
"1080","1086","145","","1.0","15.4033","Thursday","20151008"
"1080","1086","18","","1.0","15.4847","Thursday","20151008"
"1080","1275","267","","1.0","15.5055","Thursday","20151008"
"1080","1086","101","","1.0","16.3839","Wednesday","20151007"
"1080","1086","85","","1.0","15.4914","Thursday","20151008"
"1080","1086","145","","1.0","15.4033","Thursday","20151008"
"1080","1086","18","","1.0","15.4847","Thursday","20151008"
"1080","1275","267","","1.0","15.5055","Thursday","20151008"
"1080","1086","101","","1.0","16.3839","Wednesday","20151007"
"1080","975","93","","1.0","9.4408","Wednesday","20151007"
"1080","975","21","","1.0","9.4645","Wednesday","20151007"
"1080","975","93","","1.0","9.4408","Wednesday","20151007"
"1080","975","21","","1.0","9.4645","Wednesday","20151007"
"1116","1214","17","","1.0","12.231","Wednesday","20151007"
"1116","897","51","","1.0","19.0646","Monday","20151005"
"1116","1371","12","","1.0","17.3301","Thursday","20151008"
"1116","1371","48","","1.0","13.5421","Friday","20151009"
"1116","1371","43","","1.0","15.3244","Friday","20151009"
"1116","1295","22","","1.0","17.2611","Thursday","20151008"
"1116","1371","41","","1.0","14.5116","Sunday","20151011"
"1116","1328","17","","1.0","13.3132","Friday","20151009"
"1116","897","17","","1.0","13.4444","Tuesday","20151006"
"1116","1214","17","","1.0","12.231","Wednesday","20151007"
"1116","1371","12","","1.0","17.3301","Thursday","20151008"
"1116","897","51","","1.0","19.0646","Monday","20151005"
"1116","1295","22","","1.0","17.2611","Thursday","20151008"
"1116","1371","48","","1.0","13.5421","Friday","20151009"
"1116","1371","43","","1.0","15.3244","Friday","20151009"
"1116","1371","41","","1.0","14.5116","Sunday","20151011"
